Numero_Candidato,Nome_Completo,Votos,Situacao
18888,KLEITON MESQUITA DA COSTA,33,NÃO ELEITO
55222,KLEITON DE SOUZA ABREU,58,SUPLENTE
25456,KLEITON ANTÔNIO SOUSA DA SILVA,147,SUPLENTE
13,KLEDISON HERADITO ANDRADE TELES,14499,NÃO ELEITO
43131,KLEBYANE DAS NEVES LOPES,7,NÃO ELEITO
70777,KLEBSON OLIVEIRA RODRIGUES,95,SUPLENTE
51651,KLEBESON ROBERTO DA COSTA RODRIGUES,4,SUPLENTE
55135,KLEBERSON CORREA DA LUZ SILVA,77,NÃO ELEITO
15700,KLEBER SOARES RODRIGUES,239,SUPLENTE
22123,KLEBER NASCIMENTO DOS SANTOS,8,NÃO ELEITO
22007,KLEBER GOMES RODRIGUES,408,SUPLENTE
25555,KLEBER FONSECA CAMPOS,148,NÃO ELEITO
33111,KLEBER DA SILVA COSTA,1,SUPLENTE
77777,KLEBER DA ROCHA CAVALCANTI,20,NÃO ELEITO
28765,KLAYTON MAGALHÃES DOS SANTOS,36,NÃO ELEITO
22555,KIVIA FERNANDA DORNELIS NAVES,175,SUPLENTE
90153,KIMENIA DA CONCEIÇÃO PEREIRA,51,NÃO ELEITO
13613,KILBER ALBERTO LOBATO NUNES,58,NÃO ELEITO
70277,KEZIA RENATA GOMES BARBOSA,83,SUPLENTE
13111,KEYSE ARAUJO DE OLIVEIRA PIMENTEL,34,SUPLENTE
70107,KEYLLA MAIA PINTO DA SILVA,16,SUPLENTE
22000,KEWIN KATY PYLES,207,SUPLENTE
90789,KEVINE NERY CONCEIÇÃO SILVA,25,SUPLENTE
10777,KEVEN STONE RODRIGUES FONSECA,17,SUPLENTE
22100,KETY MARONE DE CARVALHO DA SILVA,32,SUPLENTE
55321,KETHOELYN SABLINA DOS SANTOS AMOEDO,10,SUPLENTE
40400,KETHELEN CARDOSO DE FREITAS,0,SUPLENTE
22456,KESSYA ALVES DA COSTA,22,SUPLENTE
35025,KESSIA LARISSA DE SOUSA SANTOS,0,NÃO ELEITO
17017,KESIANE SILVEIRA DE SOUSA,10,NÃO ELEITO
15222,KESIA NOGUEIRA DA SILVA,174,SUPLENTE
36444,KERSIO PATRICK BORGES DA SILVA,23,NÃO ELEITO
15999,KERCILENE MORAES DA COSTA,343,SUPLENTE
15300,KENNEDY OUVERNEY MEDEIROS,37,SUPLENTE
20000,KENNEDY MORAES SANTANA,348,SUPLENTE
65222,KENNEDY ANDERSON TAVARES BARBOSA,4,NÃO ELEITO
55044,KENIA CRISTINA LOPES GUIMARÃES,26,SUPLENTE
28123,KENETE ANDERSON BARROS VELOSO,45,SUPLENTE
28444,KELZE CAROLINE CORREA DA CONCEICAO,3,NÃO ELEITO
10987,KELY PATRICIA DA SILVA,5,NÃO ELEITO
90777,KELVIN KLEITON DAS DORES BRAGA,20,SUPLENTE
19456,KELSON ANTONIO OLIVEIRA PINHEIRO,101,SUPLENTE
55444,KELSENILDO RODRIGUES PINTO,86,SUPLENTE
23172,KELMA MARQUES VIANA,9,NÃO ELEITO
14500,KELLYN CRISTINA MEDEIROS BATISTA,46,SUPLENTE
25601,KELLY TORRES DE MENEZES,0,SUPLENTE
40789,KELLY SILVA ALMEIDA,17,SUPLENTE
28222,KELLY REGINA DE LIMA BENICIO,36,NÃO ELEITO
45678,KELLY PORTILHO DE ALMEIDA,53,SUPLENTE
40147,KELLY MARY BARBOSA OLIVEIRA,475,SUPLENTE
55030,KELLY FERREIRA DA CUNHA,0,SUPLENTE
15789,KELLY FERNANDA DA SILVA FELIX DE ALMEIDA,1071,ELEITO POR QP
51112,KELLY CRISTINA FARIAS COSTA,8,SUPLENTE
13131,KELLY CRISTINA DOS SANTOS ARAÚJO,5,NÃO ELEITO
10999,KELLY BARBOSA COSTA,508,ELEITO POR MÉDIA
36191,KELLY ALESSANDRA TRINDADE DA ROCHA,5,NÃO ELEITO
55444,KELLY ADRYANY SOUSA DA SILVA,67,NÃO ELEITO
55999,KELLIANE DOS SANTOS PINTO,16,SUPLENTE
20013,KELLI SIMONE MONTEIRO SALES,9,NÃO ELEITO
22144,KELLEN VIVIANE FURTADO RODRIGUES,16,NÃO ELEITO
14888,KELLEN STEFANY VIANA VELOSO,7,SUPLENTE
13333,KELLEN PAOLA DE BRITO OLIVEIRA DA SILVA,126,SUPLENTE
40140,KELLEN LIMA SANTOS,17,NÃO ELEITO
55222,KELLEN KRISTINA GURJÃO DE BRITO,35,SUPLENTE
25700,KELLEN FABRICIA CARDOSO PINHEIRO SOUZA,1,SUPLENTE
40234,KELLE CRISTINA DOS SANTOS OLIVEIRA,4,NÃO ELEITO
20678,KELIZANGELA RIBEIRO AZEVEDO,11,NÃO ELEITO
90192,KELEN MARIA PINHEIRO PASTANA,19,NÃO ELEITO
45222,KELE DO SOCORRO MELO DOS ANJOS,231,SUPLENTE
23333,KEITTE CATARINE DE ARAUJO RODRIGUES,5,NÃO ELEITO
22456,KEIMENSON BRITO NASCIMENTO,119,SUPLENTE
11777,KEILLA REGINA CARVALHO SOUSA CHAGAS,65,SUPLENTE
17125,KEILIANI CAMPOS DA COSTA,2,NÃO ELEITO
20444,KEILA TATIANE DO ROSÁRIO LIMA,7,SUPLENTE
15156,KEILA SOARES DA CUNHA,45,SUPLENTE
15455,KEILA SILVA FERREIRA,657,SUPLENTE
15500,KEILA PINHEIRO RIBEIRO,4,SUPLENTE
25116,KEILA MARIA DE SOUZA FERREIRA,124,SUPLENTE
45485,KEILA DA SILVA VIEIRA MOREIRA,42,SUPLENTE
23555,KEILA DA CONCEIÇÃO FIGUEIREDO,18,SUPLENTE
19111,KEILA BATISTA DE MELO,213,SUPLENTE
14000,KEILA BANDEIRA ALCANTARA,7,SUPLENTE
20222,KEDSON GLAY FERREIRA DE ANDRADE,525,SUPLENTE
45526,KEDSON CARVALHO DANTAS,0,NÃO ELEITO
20333,KEDIMA DE ARAUJO DUARTE REIS,212,SUPLENTE
40111,KAYTANA FERREIRA LIMA NETA,8,NÃO ELEITO
20111,KAYK GUERRA DOS ANJOS,489,ELEITO POR QP
20567,KAWANNY CANTUARIO FONTENELLE SANTIAGO,205,SUPLENTE
43000,KAUAN LOPES NOBRE BARROSO,197,SUPLENTE
15555,KATYANNE ARAUJO DE SOUZA,199,SUPLENTE
70,KATYA CECILIA DE MELO,3755,NÃO ELEITO
25666,KATIUSCIA MARIA VILELA,65,SUPLENTE
10123,KATIUSCIA DE SOUZA SANTOS,955,NÃO ELEITO
17900,KATIUSCIA CUNHA MENDONÇA,57,SUPLENTE
20111,KATIUSCIA BATISTA DE SOUZA,648,SUPLENTE
20555,KATIUCE PRUDENTE DOS SANTOS,11,SUPLENTE
28456,KATICILENE VALENTE DA SILVA,9,SUPLENTE
12222,KATIANY GALVÃO DAMASCENO,78,SUPLENTE
25615,KATIANI DE JESUS DOS ANJOS,110,SUPLENTE
33357,KATIANE SILVA MADEIRA,8,SUPLENTE
40456,KATIANE SARRAF DAIBES MARQUES,634,SUPLENTE
70070,KATIANE NAZARE PINHEIRO DUARTE,174,SUPLENTE
13,KATIANE FEITOSA DA CUNHA,8722,NÃO ELEITO
10201,KATIA SIMONE FERREIRA GONCALVES,0,SUPLENTE
15550,KATIA SILVA DE SOUSA,18,SUPLENTE
20125,KATIA SILVA DE OLIVEIRA,3,SUPLENTE
23877,KATIA REJANE DA SILVA MENEZES,5,SUPLENTE
22123,KATIA REGINA ROCHA DE AGUIAR,347,SUPLENTE
90901,KATIA PINHEIRO QUARESMA,297,SUPLENTE
11370,KATIA MILENA DE JESUS DOS SANTOS,14,SUPLENTE
22777,KATIA MARIA MONTEIRO DA LUZ,3,SUPLENTE
23789,KATIA LOPES DE SOUSA,13,NÃO ELEITO
22038,KATIA DO SOCORRO MELO DOS SANTOS,47,SUPLENTE
13500,KATIA CILENE MESQUITA DO NASCIMENTO,102,SUPLENTE
20233,KATIA BENICIO DE SOUZA,12,SUPLENTE
25222,KATIA ALMIRA DE SOUSA FREITAS,259,SUPLENTE
70121,KATHIUSSA KALLEY SILVA TEIXEIRA,24,SUPLENTE
15015,KATHIA CRISTINA SIQUEIRA DO ROSÁRIO,76,SUPLENTE
19111,KASSIELY TAYS ALVES PINTO,1,SUPLENTE
55000,KASSIA SUELY CARVALHO PARENTE,132,NÃO ELEITO
55379,KASSIA BORGES DINIZ,12,NÃO ELEITO
15115,KAROLYNE SOARES EMIM,41,SUPLENTE
20444,KAROLINE SILVA DO NASCIMENTO,15,SUPLENTE
12777,KAROLINE LOBATO DE MIRANDA,0,SUPLENTE
55500,KAROLINE ALMEIDA FURTADO,9,NÃO ELEITO
12678,KAROLAYNE MOURÃO DA SILVA,0,SUPLENTE
22212,KAROLANE LEITE BARROS,9,SUPLENTE
17122,KAROLAINI CASTRO DE LIMA,7,NÃO ELEITO
10000,KARLLA PATRICIA DE BRITO SA DA SILVA,101,NÃO ELEITO
43458,KARLLA JACQUELINE YOKOYAMA,12,SUPLENTE
17555,KARLA THAYANA GOMES MARCELINO,0,NÃO ELEITO
11111,KARLA ELISANGELA CAVALCANTE SILVA,46,SUPLENTE
20222,KARINE VAZ BARROS PINHEIRO,42,SUPLENTE
15333,KARINA SIQUEIRA MAMEDE,81,SUPLENTE
40333,KARINA ROCHA DA SILVA,2,SUPLENTE
65789,KARINA LETICIA VASCONCELOS DE MORAES,191,SUPLENTE
45789,KARINA GOMES SANTOS OLIVEIRA,1,SUPLENTE
55666,KARINA DOS SANTOS SOARES,300,ELEITO POR QP
35160,KARINA DE OLIVEIRA CHAVES,11,NÃO ELEITO
70999,KARINA DA SILVA ARAUJO,19,SUPLENTE
10777,KARINA CRISTINA FERREIRA,40,NÃO ELEITO
55000,KARINA COSME KABÁ MUNDURUKU,122,SUPLENTE
13221,KARINA CORDEIRO RAMALHO,167,SUPLENTE
12222,KARINA ARAÚJO DA GAMA,137,SUPLENTE
14123,KARINA ALINE MENDES CORDEIRO,198,SUPLENTE
50000,KARIME ARGENTINA DUARTE RAMIRES,47,NÃO ELEITO
27810,KARENN KATYUCIA SANTOS DOS SANTOS,2,NÃO ELEITO
55222,KAREN GUERREIRO DE CARVALHO,99,SUPLENTE
20333,KAREN CAVALCANTE PEREIRA,129,SUPLENTE
19051,KAREM LEIDIANE SILVEIRA DOS SANTOS,100,SUPLENTE
15,KAMILY MARIA FERREIRA ARAUJO,6376,ELEITO
20321,KAMILI JULIANE DA CONCEIÇÃO DA SILVA,35,SUPLENTE
40555,KALUCIANA DA SILVA VAZ,274,SUPLENTE
10000,KALUAN PRATES DOS SANTOS,201,SUPLENTE
40777,KALLIL JORGE NASCIMENTO FERREIRA,32,NÃO ELEITO
40555,KALINE BARBOSA DE JESUS SANTOS,6,SUPLENTE
10044,KALEBY VIEIRA DE BRITO,27,SUPLENTE
10345,KALEBE DE SOUSA BATISTA,24,NÃO ELEITO
70143,KAITY DAYNE DOS SANTOS MACHADO,13,SUPLENTE
77007,KAISSE SABINA RAMOS DOS REIS,82,SUPLENTE
22456,KAIO DA SILVA LUCENA,631,ELEITO POR QP
15680,KAHYXARE AIKREPEIRE PEPKOKTI,33,SUPLENTE
28123,KACIANE FARIAS DE OLIVEIRA,8,NÃO ELEITO
11123,JÚLIO RAMOS DA CONCEIÇÃO,150,SUPLENTE
23234,JÚLIO PINTO SOUSA,40,NÃO ELEITO
12222,JÚLIO CÉSAR NEVES DOS SANTOS,35,NÃO ELEITO
33567,JÚLIO CÉSAR MEDEIROS ARAÚJO,44,SUPLENTE
55013,JÚLIO CEZAR PALHETA COSTA,169,SUPLENTE
28101,JÚLIO CEZAR MIRANDA DE OLIVEIRA,12,NÃO ELEITO
25801,JÚLIO CESAR MOURÃO BATISTA,0,SUPLENTE
23123,JÓ TRINDADE PEREIRA,36,NÃO ELEITO
22456,JÉSSICA SORAYA DA SILVA SOUZA,24,SUPLENTE
45123,JÉSSICA MAYNARA COSTA DA COSTA,74,NÃO ELEITO
20001,JÉSSICA MARIA FERREIRA DA SILVA,52,NÃO ELEITO
28211,JÉSSICA DA SILVA,4,NÃO ELEITO
55100,JÁSSIO APARECIDO BORGES,152,SUPLENTE
12888,JUZELE DE ANDRADE PINTO,11,SUPLENTE
22123,JUVÊNCIO DE OLIVEIRA LOPES,21,NÃO ELEITO
13135,JUVERCILIO PEREIRA DA SILVA,108,SUPLENTE
65115,JUVENILTON DE OLIVEIRA COSTA,26,NÃO ELEITO
43000,JUVENILSON DINIZ ALMEIDA,532,SUPLENTE
90234,JUVENCY DE FIGUEIREDO LEMOS,4,SUPLENTE
20127,JUVENCIO LEAL DA SILVA NETO,1,NÃO ELEITO
55123,JUVENAL NETO ARAUJO DE SOUSA,337,SUPLENTE
70555,JUVENAL FILHO PESSOA DOS SANTOS,25,SUPLENTE
55010,JUVENAL FIGUEIREDO MOURA,44,NÃO ELEITO
12012,JUVENAL DA SILVA,118,NÃO ELEITO
19555,JUVENAL ALVES DOS SANTOS,173,SUPLENTE
35555,JUSTINA PEREIRA DA SILVA,11,NÃO ELEITO
19444,JUSTINA MARIA FERREIRA CORRÊA,14,SUPLENTE
51762,JUSSIÊ ALVES BRITO,217,SUPLENTE
45123,JUSIMARA LAGE DOS SANTOS,295,SUPLENTE
22666,JUSELI DE SOUZA COSTA,103,SUPLENTE
55100,JUSCENEIDE GOMES FERREIRA DE SOUSA,2,SUPLENTE
25123,JUSCELINO REZENDE DE MACEDO,204,SUPLENTE
40000,JUSCELINO NOGUEIRA DE CASTRO,8,NÃO ELEITO
12104,JUSCELINO MACEDO DE CARVALHO,186,SUPLENTE
20000,JUSCELINO LACERDA SARDINHA,166,NÃO ELEITO
45111,JUSCELINO KUBITSCHEK CAMPOS DE SOUZA,1082,ELEITO POR QP
23987,JUSCELINO JOSE DA SILVA,48,NÃO ELEITO
10123,JUSCELINO ELEOTERIO DUARTE,20,SUPLENTE
45451,JUSCELINO DE SOUSA RAMOS,109,SUPLENTE
45130,JUSCELINO COSTA DA SILVA,464,SUPLENTE
45555,JUSCELINO BRUCE DE SOUSA,229,SUPLENTE
36000,JUSCELINO ALVES DE SOUSA,19,NÃO ELEITO
15115,JUSCELINA MARIA REIS SOUSA,17,SUPLENTE
45333,JUSCEILDE DE SOUSA RODRIGUES,36,SUPLENTE
90777,JURUANE OLIVEIRA SANTOS,212,SUPLENTE
22000,JURILENE PINHEIRO FARIAS,79,SUPLENTE
23223,JUREMA TEIXEIRA FERREIRA,29,NÃO ELEITO
43222,JURANDY BATISTA DANTAS,334,ELEITO POR MÉDIA
43043,JURANDIR MARINHO DE AZEVEDO,11,SUPLENTE
43443,JURANDIR DOS SANTOS MACHADO,3,NÃO ELEITO
22789,JURANDIR DE SOUZA LIMA,708,ELEITO POR MÉDIA
77223,JURANDIR DA SILVA PEREIRA,1,SUPLENTE
22333,JURANDIR DA SILVA GONÇALVES,104,SUPLENTE
15555,JURANDIR ANGELINO BRITO LOBATO,189,SUPLENTE
15123,JURANDIR ALVES RODRIGUES,29,SUPLENTE
13301,JURANDIR ALVES DA SILVA,191,NÃO ELEITO
11222,JURAMIL MOURA GONÇALVES,11,NÃO ELEITO
19150,JURACY PIMENTEL PEREIRA,0,SUPLENTE
40115,JURACY DA CONCEIÇÃO SANTOS,68,SUPLENTE
25200,JURACY BRITO,21,NÃO ELEITO
65656,JURACI SOUSA FIGUEREDO,34,NÃO ELEITO
77201,JURACI MONTEIRO DE LIMA,21,NÃO ELEITO
40100,JURACI MONTEIRO DA SILVA SANTOS,20,NÃO ELEITO
28444,JURACI HUMBERTO DA SILVA,5,NÃO ELEITO
45567,JURACI FERREIRA DA COSTA,36,SUPLENTE
20567,JURACI FAGUNDES ALHO,123,SUPLENTE
23555,JURACI DOS ANJOS,193,SUPLENTE
40222,JURACI CORREA MACHADO,105,NÃO ELEITO
55678,JUNIVALDO CUNHA DE CARVALHO,181,SUPLENTE
22235,JUNIVALDO CAVALVANTE PEREIRA,0,SUPLENTE
10000,JUNIOR MARCOS DA SILVA CONCEIÇÃO,32,SUPLENTE
22022,JUNIOR LOPES MENDES,125,SUPLENTE
22111,JUNIOR LEANDRO DA SILVA,946,ELEITO POR QP
25777,JUNIMAR GLEY PEREIRA,323,SUPLENTE
15123,JUNIL RAMOS FARO,937,ELEITO POR MÉDIA
45333,JUNIELSON FLEXA DOS SANTOS,22,SUPLENTE
77555,JUNIELSON DA SILVA E SILVA,255,SUPLENTE
51000,JUNIA TARSIS DA SILVA GONÇALVES,34,NÃO ELEITO
13136,JUNIA CERES DE CASTRO SOUZA,37,SUPLENTE
19999,JUNHO LUCAS DE SOUZA,33,NÃO ELEITO
65252,JULIÃO DE MIRANDA HENRIQUES NETO,7,SUPLENTE
90333,JULIO MARTINS DE SOUZA,52,NÃO ELEITO
36283,JULIO MARCOS DA SILVA CORREA,9,NÃO ELEITO
23923,JULIO LESSA PENA,37,SUPLENTE
19555,JULIO JARDEL DE CHAVES GOMES,67,NÃO ELEITO
45007,JULIO DE SEIXAS CAMPOS,15,NÃO ELEITO
36111,JULIO DE OLIVEIRA NETO,56,NÃO ELEITO
45678,JULIO DE OLIVEIRA BASTOS,269,SUPLENTE
12012,JULIO CEZAR RODRIGUES PATRICIO,182,SUPLENTE
51100,JULIO CEZAR DA SILVA OLIVEIRA,260,SUPLENTE
45,JULIO CESAR DO EGITO,6401,ELEITO
70,JULIO CESAR DAIREL,6686,ELEITO
45177,JULIO CESAR DA SILVA SOUSA,56,SUPLENTE
43500,JULIO CESAR CHAVES CORREA,145,NÃO ELEITO
25001,JULIO CESAR CAMPOS BATISTA,82,SUPLENTE
25777,JULIO CESAR BOTELHO BOAZ,18,SUPLENTE
28,JULIO CESAR ARAUJO OLIVEIRA,10745,NÃO ELEITO
65113,JULIO BAIA REIS,471,SUPLENTE
10100,JULINALDO DOS SANTOS PEREIRA,69,NÃO ELEITO
12444,JULIMAR MIRANDA VIANA,22,SUPLENTE
19888,JULIETE MIRANDA,256,SUPLENTE
90999,JULIETE GOMES DE SOUZA,11,SUPLENTE
20333,JULIENE SOARES COSTA,170,SUPLENTE
15015,JULIENA NOBRE SOARES,2149,ELEITO POR QP
28333,JULIELTON ARAÚJO DA SILVA,33,NÃO ELEITO
45666,JULIELSON SILVA DE SOUSA,95,SUPLENTE
25555,JULIANO CESAR SIMIONATO,491,ELEITO POR QP
40163,JULIANO BRISCH,703,SUPLENTE
15123,JULIANNE DE CÁSSIA GONÇALVES FERREIRA,20,SUPLENTE
40007,JULIANNA MARIA ALVARES COSTA PINTO,421,SUPLENTE
22500,JULIANE MIRANDA VEIGA,6,SUPLENTE
19069,JULIANE HEVILLIN LEAL AMORIM,12,NÃO ELEITO
77222,JULIANE DA SILVA GOMES,13,SUPLENTE
70777,JULIANA SA,38,SUPLENTE
23023,JULIANA MARIA ZAIRE FONTELES DE LIMA,290,SUPLENTE
40007,JULIANA LUISE TEIXEIRA MODESTO,298,SUPLENTE
65444,JULIANA GOMES DA SILVA,5,NÃO ELEITO
23777,JULIANA DUARTE FURTADO,21,NÃO ELEITO
15111,JULIANA DO SOCORRO MAIA DE MELO,244,SUPLENTE
45777,JULIANA DA SILVA GONÇALVES,37,NÃO ELEITO
15000,JULIANA ALVES PEREIRA,0,SUPLENTE
45678,JULIA OLIVEIRA DO ROSARIO,106,SUPLENTE
12980,JULIA GABRIELA FERREIRA DOS SANTOS,19,SUPLENTE
15000,JULIA DE ABREU FONTENELLE LOPES,238,SUPLENTE
19007,JUENILSON BRITO BORGES,261,SUPLENTE
23147,JUDSON DIAS DOS SANTOS,66,NÃO ELEITO
17700,JUDSON ALVES ARAUJO,16,NÃO ELEITO
65333,JUDITE CORREA DE MIRANDA,30,SUPLENTE
15234,JUDESO CHERMONTE DA SILVA,30,SUPLENTE
15777,JUDERLANDE ALVES DA SILVA,86,SUPLENTE
13777,JUDASIO NUNES DA SILVA,149,SUPLENTE
28444,JUCYMAR FERREIRA SITUBA,504,SUPLENTE
70051,JUCIVALDO ALVES DOS SANTOS,9,NÃO ELEITO
40170,JUCIVALDA DE VILHENA MORAES,25,NÃO ELEITO
50656,JUCIRLEI BARBOSA RODRIGUES,439,SUPLENTE
23333,JUCIRENE PEIXOTO MACHADO,37,NÃO ELEITO
90001,JUCIRENE MARIA LOPES DE SOUSA,126,SUPLENTE
36888,JUCINETE BENICIO DE LIMA,5,SUPLENTE
13400,JUCINEI DOS SANTOS PEREIRA,24,SUPLENTE
55455,JUCIMARA SILVA DE SOUZA,72,SUPLENTE
12277,JUCIMARA OLIVEIRA NAHUM,565,ELEITO POR QP
15007,JUCIMAR BORGES DE LIMA,25,SUPLENTE
43555,JUCILENE SOUZA DOS SANTOS,11,NÃO ELEITO
20251,JUCILENE SOARES ALCOBASSA,9,SUPLENTE
20999,JUCILENE DE LAIA ARAUJO,9,SUPLENTE
45321,JUCILEIA MARIA CORREA SILVA,171,SUPLENTE
65456,JUCILEA DE ARAUJO CHAVES,79,SUPLENTE
45456,JUCENILDO SOARES SOARES,361,ELEITO POR MÉDIA
45777,JUCENILDO PINTO DOS SANTOS,29,SUPLENTE
90555,JUCENILDA DA CONCEIÇÃO NASCIMENTO,190,NÃO ELEITO
15322,JUCEMIR DOS SANTOS FERREIRA,57,SUPLENTE
13130,JUCELIO RIBEIRO DA CUNHA,54,NÃO ELEITO
20456,JUCELINO SIQUEIRA CHAVES,10,SUPLENTE
22229,JUCELINO OLIVEIRA ALENCAR,82,SUPLENTE
15115,JUCELINO INÁCIO DA SILVA,67,SUPLENTE
14999,JUCELINO GAMA MEIRELES,55,NÃO ELEITO
20242,JUCELINO DA SILVA ARAUJO,59,SUPLENTE
12555,JUCELI CRISTINA DA SILVA SOUSA,104,SUPLENTE
20007,JUAREZ MACEDO DOS SANTOS,58,SUPLENTE
65234,JUAREZ JOSE MACIEL DA ROCHA,2,SUPLENTE
25222,JUAREZ FILHO LEAL,9,NÃO ELEITO
13135,JUAREZ FERNANDO CRUZ,5,NÃO ELEITO
40555,JUAREZ DOS SANTOS FERREIRA,89,SUPLENTE
13013,JUAREZ DA SILVA LEÃO,107,NÃO ELEITO
90007,JUAREZ COLLYER CARVALHO,6,NÃO ELEITO
22456,JUAREZ CIVIERO,300,SUPLENTE
77123,JUAREZ CARDOSO CAVALCANTE NETO,8,NÃO ELEITO
13611,JUAREZ ALMEIDA PANTOJA,591,SUPLENTE
55133,JUARES RIBEIRO FERREIRA ANDRADE,22,SUPLENTE
14163,JUARES GIACHINI,2220,ELEITO POR QP
45174,JUANILHA MARIA NERES DIAS,12,SUPLENTE
40123,JUANICIO MARÇAL FRANCO,767,SUPLENTE
45221,JUANIAS QUADROS CORECHA,118,SUPLENTE
25123,JUAN MONTEIRO GONZALEZ,120,NÃO ELEITO
11054,JUAN MARCOS LIMA MELO,0,SUPLENTE
45222,JOÃO VITOR SANTOS DE OLIVEIRA,33,SUPLENTE
11011,JOÃO VITOR DOS SANTOS MAGALHÃES,670,SUPLENTE
22333,JOÃO VITOR DE MATOS SOUSA,53,SUPLENTE
12345,JOÃO VICTOR DE BORGES CORREA,195,SUPLENTE
22345,JOÃO VALCIMOR SOARES ALVES,60,NÃO ELEITO
11000,JOÃO TORRES PRATA,4,NÃO ELEITO
15000,JOÃO TOMÉ FILHO,602,SUPLENTE
40244,JOÃO SOARES DIAS,17,NÃO ELEITO
45678,JOÃO SILVANO LOBATO QUARESMA,1065,SUPLENTE
13000,JOÃO SILVA DE SOUZA,379,ELEITO POR MÉDIA
50123,JOÃO SERRÃO DE MIRANDA,114,NÃO ELEITO
25000,JOÃO SANTANA LEAL,39,SUPLENTE
55222,JOÃO SANTA ROSA DAS MERCES,30,SUPLENTE
15111,JOÃO RUBENS DOS SANTOS,10,SUPLENTE
20222,JOÃO RODRIGUES DE BARROS FILHO,338,ELEITO POR QP
15111,JOÃO RODRIGO DO NASCIMENTO FERREIRA,285,ELEITO POR MÉDIA
20300,JOÃO ROBERTO DA SILVA PEREIRA JUNIOR,19,NÃO ELEITO
51333,JOÃO RICARDO SILVA DA CONCEIÇÃO,55,SUPLENTE
90200,JOÃO RICARDO GOMES ALVES,44,SUPLENTE
20007,JOÃO RICARDO DA SILVA CONCEIÇÃO,4,SUPLENTE
70333,JOÃO RAMOS DA SILVA,79,SUPLENTE
70777,JOÃO RAIMUNDO DE BARROS JUNIOR,917,ELEITO POR MÉDIA
20123,JOÃO RAFAEL SILVA FERREIRA,108,SUPLENTE
33333,JOÃO PIQUIÁ RAMOS,353,SUPLENTE
13613,JOÃO PINHEIRO MEIRELES,15,NÃO ELEITO
12000,JOÃO PEREIRA RAMOS JÚNIOR,237,SUPLENTE
22222,JOÃO PEREIRA MACEDO,259,SUPLENTE
28322,JOÃO PEREIRA DO NASCIMENTO,422,NÃO ELEITO
15,JOÃO PEREIRA DA SILVA NETO,3511,ELEITO
14888,JOÃO PEREIRA DA SILVA,279,SUPLENTE
55000,JOÃO PEDRO BRAUN RABELO,111,NÃO ELEITO
15555,JOÃO PAULO TIMBÓ BOZZA,1133,SUPLENTE
19111,JOÃO PAULO TESSAROLO,174,ELEITO POR QP
55222,JOÃO PAULO SAMPAIO VIEIRA,324,SUPLENTE
13013,JOÃO PAULO PEREIRA DOS SANTOS,89,NÃO ELEITO
40777,JOÃO PAULO OLIVEIRA SIQUEIRA,19,NÃO ELEITO
77135,JOÃO PAULO GOMES DA SILVA,25,NÃO ELEITO
22300,JOÃO PAULO GOMES DA COSTA,31,SUPLENTE
50500,JOÃO PAULO FREITAS LUCENA,48,NÃO ELEITO
23233,JOÃO PAULO DE SOUZA ROLIN,12,SUPLENTE
20100,JOÃO PAULO DE SOUSA CARVALHO,29,SUPLENTE
36501,JOÃO PAULO DE FARIAS ANDRADE,13,NÃO ELEITO
12123,JOÃO PAULO DA SILVA MENEZES,116,SUPLENTE
90444,JOÃO PAULO DA SILVA DE MATOS,61,SUPLENTE
15015,JOÃO PAULO CUNHA NUNES,1417,ELEITO POR MÉDIA
20111,JOÃO PAULO BORGES LEITÃO,737,NÃO ELEITO
28028,JOÃO PAULO ARAUJO PEDRO,42,SUPLENTE
14000,JOÃO PAULO ALBUQUERQUE COELHO,580,ELEITO POR QP
15123,JOÃO OLIVEIRA SANTOS,56,SUPLENTE
10456,JOÃO OLIVEIRA MACEDO,67,NÃO ELEITO
20700,JOÃO NATANAEL SILVA SOUSA,206,ELEITO POR QP
28740,JOÃO MONTEIRO,13,NÃO ELEITO
15000,JOÃO MIRANDA DE FARIAS,99,SUPLENTE
45050,JOÃO MENDES NETO,22,SUPLENTE
12123,JOÃO MARTINS MACHADO,24,SUPLENTE
77877,JOÃO MARCOS SANTOS SILVEIRA,46,SUPLENTE
10789,JOÃO MARCOS FERREIRA NOGUEIRA,14,SUPLENTE
14123,JOÃO MARCELO REIS GOMES,613,ELEITO POR QP
20120,JOÃO MARCELO GOMES MARECO,49,NÃO ELEITO
22123,JOÃO MANOEL LIBERAL SOUSA,193,SUPLENTE
12212,JOÃO LUZ SILVA TAVARES,3,SUPLENTE
51221,JOÃO LUIZ PEREIRA DA SILVA,76,NÃO ELEITO
13200,JOÃO LUIZ ALMEIDA SOBRAL,16,SUPLENTE
55333,JOÃO LUCIMAR BORGES,956,ELEITO POR QP
12051,JOÃO LOPES DO NASCIMENTO FILHO,7,NÃO ELEITO
20789,JOÃO LOPES DE SOUSA NETO,29,SUPLENTE
51444,JOÃO LIVINO DA COSTA SANTOS,7,NÃO ELEITO
40777,JOÃO LIMA DA SILVA,18,NÃO ELEITO
12789,JOÃO LIMA BATISTA,161,SUPLENTE
50333,JOÃO KAIUIRI WAI WAI,153,NÃO ELEITO
55222,JOÃO JOSÉ FELIPE FILHO,111,SUPLENTE
65555,JOÃO JORGE NETO,17,SUPLENTE
